city,country,admin_name,capital,population,id
HarrowUnited Kingdom,Harrow,149246.0,1826648099
Coral GablesUnited States,Florida,49700.0,1840015147
BillingsUnited States,Montana,120728.0,1840018496
Khon KaenThailand,Khon Kaen,admin,115928.0,1764003406
HowellUnited States,New Jersey,51959.0,1840081644
HowellUnited States,Michigan,9604.0,1840003100
NagaokaJapan,Kyōto,80423.0,1392219533
SopotPoland,Pomorskie,minor,37457.0,1616375300
KerrvilleUnited States,Texas,30623.0,1840020908
DumontUnited States,New Jersey,17516.0,1840003541
DumontBrazil,São Paulo,9178.0,1076221690
OceanUnited States,New Jersey,26709.0,1840056382
TendoJapan,Yamagata,61981.0,1392389398
AkishimaJapan,Tōkyō,112110.0,1392041019
MooresvilleUnited States,North Carolina,39132.0,1840016215
MooresvilleUnited States,Indiana,9788.0,1840009668
North HillsUnited States,New York,5969.0,1840005314
MassapequaUnited States,New York,21784.0,1840005274
AuroraUnited States,Colorado,379289.0,1840018794
AuroraUnited States,Illinois,197757.0,1840007034
AuroraPhilippines,Quezon,61473.0,1608074830
AuroraCanada,Ontario,55445.0,1124085034
AuroraPhilippines,Zamboanga del Sur,50755.0,1608800482
AuroraPhilippines,Isabela,35017.0,1608526044
AuroraBrazil,Ceará,24610.0,1076635506
AuroraUnited States,Ohio,16338.0,1840000806
AuroraUnited States,New York,13783.0,1840150816
AuroraUnited States,Missouri,8297.0,1840007636
GreenfieldUnited States,California,17646.0,1840020356
GreenfieldUnited States,Wisconsin,37221.0,1840003039
GreenfieldUnited States,Indiana,23006.0,1840014673
GreenfieldUnited States,Massachusetts,22703.0,1840132426
GreenfieldUnited States,New York,7763.0,1840087487
GreenfieldUnited States,Ohio,5008.0,1840008513
EsslingenGermany,Baden-Württemberg,minor,93542.0,1276510955
SilverthorneUnited States,Colorado,19344.0,1840022436
ButlerUnited States,Pennsylvania,37796.0,1840000857
